Module,Module Number,Relationship,First Object Name,First Image Number,First Object Number,Second Object Name,Second Image Number,Second Object Number
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,15,3,IdentifyPrimaryObjects,15,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,15,4,IdentifyPrimaryObjects,15,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,15,4,IdentifyPrimaryObjects,15,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,16,1,IdentifyPrimaryObjects,16,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,16,1,IdentifyPrimaryObjects,16,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,16,2,IdentifyPrimaryObjects,16,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,16,2,IdentifyPrimaryObjects,16,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,16,3,IdentifyPrimaryObjects,16,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,16,3,IdentifyPrimaryObjects,16,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,16,4,IdentifyPrimaryObjects,16,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,16,4,IdentifyPrimaryObjects,16,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,17,1,IdentifyPrimaryObjects,17,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,17,1,IdentifyPrimaryObjects,17,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,17,2,IdentifyPrimaryObjects,17,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,17,2,IdentifyPrimaryObjects,17,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,17,3,IdentifyPrimaryObjects,17,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,17,3,IdentifyPrimaryObjects,17,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,17,4,IdentifyPrimaryObjects,17,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,17,4,IdentifyPrimaryObjects,17,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,18,1,IdentifyPrimaryObjects,18,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,18,1,IdentifyPrimaryObjects,18,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,18,1,IdentifyPrimaryObjects,18,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,18,2,IdentifyPrimaryObjects,18,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,18,2,IdentifyPrimaryObjects,18,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,18,3,IdentifyPrimaryObjects,18,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,18,3,IdentifyPrimaryObjects,18,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,18,4,IdentifyPrimaryObjects,18,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,18,4,IdentifyPrimaryObjects,18,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,18,4,IdentifyPrimaryObjects,18,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,19,1,IdentifyPrimaryObjects,19,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,19,1,IdentifyPrimaryObjects,19,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,19,2,IdentifyPrimaryObjects,19,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,19,2,IdentifyPrimaryObjects,19,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,19,3,IdentifyPrimaryObjects,19,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,19,4,IdentifyPrimaryObjects,19,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,19,4,IdentifyPrimaryObjects,19,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,19,4,IdentifyPrimaryObjects,19,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,20,1,IdentifyPrimaryObjects,20,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,20,1,IdentifyPrimaryObjects,20,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,20,2,IdentifyPrimaryObjects,20,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,20,3,IdentifyPrimaryObjects,20,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,20,3,IdentifyPrimaryObjects,20,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,20,4,IdentifyPrimaryObjects,20,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,20,4,IdentifyPrimaryObjects,20,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,20,5,IdentifyPrimaryObjects,20,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,20,6,IdentifyPrimaryObjects,20,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,20,6,IdentifyPrimaryObjects,20,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,21,1,IdentifyPrimaryObjects,21,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,21,1,IdentifyPrimaryObjects,21,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,21,1,IdentifyPrimaryObjects,21,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,21,2,IdentifyPrimaryObjects,21,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,21,2,IdentifyPrimaryObjects,21,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,21,3,IdentifyPrimaryObjects,21,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,21,3,IdentifyPrimaryObjects,21,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,21,3,IdentifyPrimaryObjects,21,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,21,4,IdentifyPrimaryObjects,21,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,21,4,IdentifyPrimaryObjects,21,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,22,1,IdentifyPrimaryObjects,22,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,22,1,IdentifyPrimaryObjects,22,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,22,2,IdentifyPrimaryObjects,22,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,22,2,IdentifyPrimaryObjects,22,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,22,3,IdentifyPrimaryObjects,22,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,22,3,IdentifyPrimaryObjects,22,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,22,3,IdentifyPrimaryObjects,22,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,22,4,IdentifyPrimaryObjects,22,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,22,4,IdentifyPrimaryObjects,22,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,22,5,IdentifyPrimaryObjects,22,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,22,5,IdentifyPrimaryObjects,22,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,22,6,IdentifyPrimaryObjects,22,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,22,6,IdentifyPrimaryObjects,22,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,22,7,IdentifyPrimaryObjects,22,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,22,7,IdentifyPrimaryObjects,22,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,22,7,IdentifyPrimaryObjects,22,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,23,1,IdentifyPrimaryObjects,23,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,23,1,IdentifyPrimaryObjects,23,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,23,1,IdentifyPrimaryObjects,23,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,23,2,IdentifyPrimaryObjects,23,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,23,2,IdentifyPrimaryObjects,23,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,23,2,IdentifyPrimaryObjects,23,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,23,3,IdentifyPrimaryObjects,23,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,23,3,IdentifyPrimaryObjects,23,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,23,4,IdentifyPrimaryObjects,23,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,23,4,IdentifyPrimaryObjects,23,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,23,5,IdentifyPrimaryObjects,23,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,23,6,IdentifyPrimaryObjects,23,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,23,6,IdentifyPrimaryObjects,23,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,23,6,IdentifyPrimaryObjects,23,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,24,1,IdentifyPrimaryObjects,24,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,24,1,IdentifyPrimaryObjects,24,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,24,2,IdentifyPrimaryObjects,24,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,24,2,IdentifyPrimaryObjects,24,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,24,2,IdentifyPrimaryObjects,24,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,24,3,IdentifyPrimaryObjects,24,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,24,3,IdentifyPrimaryObjects,24,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,24,4,IdentifyPrimaryObjects,24,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,24,4,IdentifyPrimaryObjects,24,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,24,4,IdentifyPrimaryObjects,24,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,24,4,IdentifyPrimaryObjects,24,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,24,5,IdentifyPrimaryObjects,24,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,24,5,IdentifyPrimaryObjects,24,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,24,5,IdentifyPrimaryObjects,24,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,24,6,IdentifyPrimaryObjects,24,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,24,6,IdentifyPrimaryObjects,24,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,24,7,IdentifyPrimaryObjects,24,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,24,7,IdentifyPrimaryObjects,24,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,25,1,IdentifyPrimaryObjects,25,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,25,1,IdentifyPrimaryObjects,25,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,25,2,IdentifyPrimaryObjects,25,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,25,2,IdentifyPrimaryObjects,25,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,25,3,IdentifyPrimaryObjects,25,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,25,3,IdentifyPrimaryObjects,25,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,25,4,IdentifyPrimaryObjects,25,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,25,4,IdentifyPrimaryObjects,25,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,25,5,IdentifyPrimaryObjects,25,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,25,5,IdentifyPrimaryObjects,25,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,25,6,IdentifyPrimaryObjects,25,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,25,6,IdentifyPrimaryObjects,25,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,25,6,IdentifyPrimaryObjects,25,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,25,6,IdentifyPrimaryObjects,25,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,26,1,IdentifyPrimaryObjects,26,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,26,1,IdentifyPrimaryObjects,26,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,26,1,IdentifyPrimaryObjects,26,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,26,2,IdentifyPrimaryObjects,26,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,26,2,IdentifyPrimaryObjects,26,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,26,3,IdentifyPrimaryObjects,26,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,26,4,IdentifyPrimaryObjects,26,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,26,4,IdentifyPrimaryObjects,26,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,26,5,IdentifyPrimaryObjects,26,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,26,5,IdentifyPrimaryObjects,26,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,26,5,IdentifyPrimaryObjects,26,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,26,6,IdentifyPrimaryObjects,26,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,26,6,IdentifyPrimaryObjects,26,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,26,7,IdentifyPrimaryObjects,26,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,26,7,IdentifyPrimaryObjects,26,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,26,7,IdentifyPrimaryObjects,26,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,1,IdentifyPrimaryObjects,27,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,1,IdentifyPrimaryObjects,27,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,2,IdentifyPrimaryObjects,27,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,2,IdentifyPrimaryObjects,27,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,3,IdentifyPrimaryObjects,27,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,3,IdentifyPrimaryObjects,27,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,4,IdentifyPrimaryObjects,27,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,4,IdentifyPrimaryObjects,27,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,4,IdentifyPrimaryObjects,27,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,4,IdentifyPrimaryObjects,27,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,4,IdentifyPrimaryObjects,27,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,5,IdentifyPrimaryObjects,27,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,5,IdentifyPrimaryObjects,27,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,6,IdentifyPrimaryObjects,27,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,6,IdentifyPrimaryObjects,27,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,6,IdentifyPrimaryObjects,27,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,7,IdentifyPrimaryObjects,27,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,7,IdentifyPrimaryObjects,27,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,7,IdentifyPrimaryObjects,27,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,8,IdentifyPrimaryObjects,27,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,8,IdentifyPrimaryObjects,27,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,27,8,IdentifyPrimaryObjects,27,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,1,IdentifyPrimaryObjects,28,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,1,IdentifyPrimaryObjects,28,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,2,IdentifyPrimaryObjects,28,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,2,IdentifyPrimaryObjects,28,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,2,IdentifyPrimaryObjects,28,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,2,IdentifyPrimaryObjects,28,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,3,IdentifyPrimaryObjects,28,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,3,IdentifyPrimaryObjects,28,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,3,IdentifyPrimaryObjects,28,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,4,IdentifyPrimaryObjects,28,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,4,IdentifyPrimaryObjects,28,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,5,IdentifyPrimaryObjects,28,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,5,IdentifyPrimaryObjects,28,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,5,IdentifyPrimaryObjects,28,9
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,6,IdentifyPrimaryObjects,28,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,7,IdentifyPrimaryObjects,28,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,7,IdentifyPrimaryObjects,28,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,7,IdentifyPrimaryObjects,28,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,7,IdentifyPrimaryObjects,28,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,7,IdentifyPrimaryObjects,28,11
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,8,IdentifyPrimaryObjects,28,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,8,IdentifyPrimaryObjects,28,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,8,IdentifyPrimaryObjects,28,10
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,9,IdentifyPrimaryObjects,28,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,9,IdentifyPrimaryObjects,28,11
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,10,IdentifyPrimaryObjects,28,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,10,IdentifyPrimaryObjects,28,11
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,11,IdentifyPrimaryObjects,28,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,11,IdentifyPrimaryObjects,28,9
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,28,11,IdentifyPrimaryObjects,28,10
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,1,IdentifyPrimaryObjects,29,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,1,IdentifyPrimaryObjects,29,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,1,IdentifyPrimaryObjects,29,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,2,IdentifyPrimaryObjects,29,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,2,IdentifyPrimaryObjects,29,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,2,IdentifyPrimaryObjects,29,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,2,IdentifyPrimaryObjects,29,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,3,IdentifyPrimaryObjects,29,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,3,IdentifyPrimaryObjects,29,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,4,IdentifyPrimaryObjects,29,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,4,IdentifyPrimaryObjects,29,6
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,5,IdentifyPrimaryObjects,29,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,5,IdentifyPrimaryObjects,29,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,5,IdentifyPrimaryObjects,29,9
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,5,IdentifyPrimaryObjects,29,11
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,6,IdentifyPrimaryObjects,29,4
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,7,IdentifyPrimaryObjects,29,1
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,7,IdentifyPrimaryObjects,29,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,7,IdentifyPrimaryObjects,29,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,7,IdentifyPrimaryObjects,29,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,7,IdentifyPrimaryObjects,29,11
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,8,IdentifyPrimaryObjects,29,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,8,IdentifyPrimaryObjects,29,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,8,IdentifyPrimaryObjects,29,10
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,9,IdentifyPrimaryObjects,29,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,9,IdentifyPrimaryObjects,29,11
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,10,IdentifyPrimaryObjects,29,8
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,10,IdentifyPrimaryObjects,29,11
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,11,IdentifyPrimaryObjects,29,5
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,11,IdentifyPrimaryObjects,29,7
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,11,IdentifyPrimaryObjects,29,9
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,29,11,IdentifyPrimaryObjects,29,10
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,30,1,IdentifyPrimaryObjects,30,2
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,30,1,IdentifyPrimaryObjects,30,3
MeasureObjectNeighbors,10,Neighbors,IdentifyPrimaryObjects,30,1,IdentifyPrimaryObjects,30,4
