Cell_lable,NumberOfDivision
2271,NaN
2272,NaN
2273,NaN
2274,NaN
2275,1
2276,NaN
2277,NaN
2278,NaN
2279,NaN
2280,NaN
2281,NaN
2282,NaN
2283,NaN
2284,2
2285,NaN
2286,NaN
2287,NaN
2288,NaN
2289,NaN
2290,NaN
2291,NaN
2292,1
2293,NaN
2294,NaN
2295,NaN
2296,NaN
2297,NaN
2298,NaN
2299,NaN
2300,NaN
2301,NaN
2302,NaN
2303,NaN
2304,NaN
2305,NaN
2306,1
2307,NaN
2308,NaN
2309,NaN
2310,NaN
2311,NaN
2312,NaN
2313,NaN
2314,NaN
2315,NaN
2316,NaN
2317,NaN
2318,NaN
2319,NaN
2320,NaN
2321,NaN
2322,NaN
2323,NaN
2324,NaN
2325,1
2326,NaN
2327,NaN
2328,NaN
2329,NaN
2330,NaN
2331,NaN
2332,NaN
2333,NaN
2334,NaN
2335,NaN
2336,NaN
2337,2
2338,NaN
2339,NaN
2340,NaN
2341,NaN
2342,NaN
2343,NaN
2344,NaN
2345,NaN
2346,NaN
2347,NaN
2348,NaN
2349,NaN
2350,NaN
2351,NaN
2352,NaN
2353,NaN
2354,NaN
2355,1
2356,NaN
2357,NaN
2358,NaN
2359,NaN
2360,1
2361,NaN
2362,1
2363,NaN
2364,NaN
2365,NaN
2366,NaN
2367,NaN
2368,NaN
2369,NaN
2370,NaN
2371,NaN
2372,NaN
2373,NaN
2374,NaN
2375,NaN
2376,NaN
2377,NaN
2378,1
2379,NaN
2380,NaN
2381,NaN
2382,NaN
2383,NaN
2384,NaN
2385,NaN
2386,NaN
2387,NaN
2388,NaN
2389,NaN
2390,NaN
2391,NaN
2392,NaN
2393,1
2394,NaN
2395,NaN
2396,NaN
2397,NaN
2398,NaN
2399,NaN
2400,NaN
2401,NaN
2402,NaN
2403,NaN
2404,NaN
2405,NaN
2406,NaN
2407,NaN
2408,NaN
2409,NaN
2410,NaN
2411,NaN
2412,NaN
2413,NaN
2414,NaN
2415,NaN
2416,NaN
2417,NaN
2418,NaN
2419,NaN
2420,NaN
2421,NaN
2422,NaN
2423,NaN
2424,NaN
2425,NaN
2426,NaN
2427,NaN
2428,NaN
2429,NaN
2430,NaN
2431,NaN
2432,NaN
2433,NaN
2434,NaN
2435,NaN
2436,NaN
2437,NaN
2438,NaN
2439,NaN
2440,1
2441,NaN
2442,NaN
2443,NaN
2444,1
2445,NaN
2446,NaN
2447,NaN
2448,1
2449,NaN
2450,NaN
2451,NaN
2452,NaN
2453,NaN
2454,NaN
2455,NaN
2456,NaN
2457,NaN
2458,NaN
2459,NaN
2460,1
2461,NaN
2462,NaN
2463,NaN
2464,NaN
2465,NaN
2466,NaN
2467,NaN
2468,NaN
2469,NaN
2470,NaN
2471,NaN
2472,NaN
2473,NaN
2474,1
2475,NaN
2476,NaN
2477,NaN
2478,NaN
2479,NaN
2480,NaN
2481,NaN
2482,NaN
2483,NaN
2484,NaN
2485,NaN
2486,NaN
2487,NaN
2488,NaN
2489,NaN
2490,NaN
2491,NaN
2492,NaN
2493,NaN
2494,NaN
2495,NaN
2496,NaN
2497,NaN
2498,NaN
2499,NaN
2500,NaN
2501,NaN
2502,NaN
2503,NaN
2504,NaN
2505,NaN
2506,NaN
2507,NaN
2508,NaN
2509,NaN
2510,NaN
2511,NaN
2512,NaN
2513,NaN
2514,NaN
2515,NaN
2516,NaN
2517,NaN
2518,NaN
2519,NaN
2520,NaN
2521,NaN
2522,NaN
2523,1
2524,NaN
2525,NaN
2526,NaN
2527,NaN
2528,NaN
2529,NaN
2530,NaN
2531,NaN
2532,1
2533,NaN
2534,NaN
2535,NaN
2536,NaN
2537,NaN
2538,NaN
2539,NaN
2540,NaN
2541,NaN
2542,NaN
2543,NaN
2544,NaN
2545,NaN
2546,NaN
2547,NaN
2548,NaN
2549,NaN
2550,NaN
2551,NaN
2552,NaN
2553,NaN
2554,NaN
2555,NaN
2556,NaN
2557,NaN
2558,NaN
2559,NaN
2560,NaN
2561,NaN
2562,NaN
2563,NaN
2564,NaN
2565,NaN
2566,NaN
2567,NaN
2568,NaN
2569,NaN
2570,NaN
2571,NaN
2572,NaN
2573,NaN
2574,NaN
2575,NaN
2576,NaN
2577,NaN
2578,NaN
2579,NaN
2580,NaN
2581,NaN
2582,NaN
2583,NaN
2584,NaN
2585,NaN
2586,NaN
2587,NaN
2588,1
2589,NaN
2590,NaN
2591,NaN
2592,NaN
2593,NaN
2594,NaN
2595,NaN
2596,NaN
2597,NaN
2598,NaN
2599,NaN
2600,NaN
2601,NaN
2602,NaN
2603,NaN
2604,NaN
2605,NaN
2606,NaN
2607,NaN
2608,NaN
2609,NaN
2610,NaN
2611,NaN
2612,NaN
2613,NaN
2614,NaN
2615,NaN
2616,1
2617,NaN
2618,NaN
2619,NaN
2620,NaN
2621,NaN
2622,NaN
2623,NaN
2624,NaN
2625,NaN
2626,NaN
2627,NaN
2628,NaN
2629,NaN
2630,NaN
2631,1
2632,NaN
2633,NaN
2634,NaN
2635,1
2636,NaN
2637,NaN
2638,NaN
2639,NaN
2640,NaN
2641,NaN
2642,NaN
2643,NaN
2644,NaN
2645,NaN
2646,NaN
2647,NaN
2648,1
2649,NaN
2650,NaN
2651,NaN
2652,NaN
2653,NaN
2654,NaN
2655,NaN
2656,NaN
2657,NaN
2658,NaN
2659,NaN
2660,NaN
2661,NaN
2662,1
2663,NaN
2664,NaN
2665,1
2666,NaN
2667,NaN
2668,NaN
2669,1
2670,NaN
2671,NaN
2672,NaN
2673,NaN
2674,NaN
2675,NaN
2676,NaN
2677,NaN
2678,NaN
2679,NaN
2680,NaN
2681,NaN
2682,NaN
2683,NaN
2684,NaN
2685,NaN
2686,NaN
2687,NaN
2688,NaN
2689,NaN
2690,NaN
2691,NaN
2692,NaN
2693,NaN
2694,NaN
2695,NaN
2696,NaN
2697,NaN
2698,NaN
2699,NaN
2700,NaN
2701,NaN
2702,NaN
2703,NaN
2704,NaN
2705,NaN
2706,NaN
2707,NaN
2708,NaN
2709,NaN
2710,NaN
2711,NaN
2712,NaN
2713,NaN
2714,NaN
2715,NaN
2716,NaN
2717,NaN
2718,NaN
2719,NaN
2720,NaN
2721,1
2722,NaN
2723,NaN
2724,NaN
2725,NaN
2726,NaN
2727,NaN
2728,NaN
2729,NaN
2730,NaN
2731,NaN
2732,NaN
2733,NaN
2734,NaN
2735,NaN
2736,NaN
2737,NaN
2738,NaN
2739,NaN
2740,NaN
2741,NaN
2742,1
2743,NaN
2744,NaN
2745,1
2746,NaN
2747,NaN
2748,NaN
2749,NaN
2750,NaN
2751,NaN
2752,NaN
2753,NaN
2754,NaN
2755,NaN
2756,NaN
2757,NaN
2758,NaN
2759,NaN
2760,NaN
2761,NaN
2762,NaN
2763,NaN
2764,NaN
2765,1
2766,NaN
2767,NaN
2768,NaN
2769,NaN
2770,NaN
2771,NaN
2772,NaN
2773,NaN
2774,NaN
2775,NaN
2776,NaN
2777,NaN
2778,NaN
2779,NaN
2780,NaN
2781,NaN
2782,NaN
2783,NaN
2784,NaN
2785,NaN
2786,NaN
2787,NaN
2788,NaN
2789,NaN
2790,NaN
2791,NaN
2792,NaN
2793,NaN
2794,NaN
2795,NaN
2796,NaN
2797,NaN
2798,NaN
2799,NaN
2800,1
2801,NaN
2802,NaN
2803,NaN
2804,NaN
2805,NaN
2806,NaN
2807,NaN
2808,NaN
2809,NaN
2810,NaN
2811,NaN
2812,NaN
2813,NaN
2814,NaN
2815,NaN
2816,NaN
2817,NaN
2818,NaN
2819,NaN
2820,NaN
2821,NaN
2822,NaN
2823,NaN
2824,NaN
2825,NaN
2826,NaN
2827,NaN
2828,NaN
2829,NaN
2830,NaN
2831,NaN
2832,NaN
2833,NaN
2834,NaN
2835,NaN
2836,NaN
2837,NaN
2838,NaN
2839,NaN
2840,NaN
2841,NaN
2842,NaN
2843,NaN
2844,NaN
2845,NaN
2846,NaN
2847,NaN
2848,NaN
2849,NaN
2850,NaN
2851,NaN
2852,NaN
2853,NaN
2854,NaN
2855,NaN
2856,NaN
2857,NaN
2858,NaN
2859,NaN
2860,NaN
2861,NaN
2862,NaN
2863,NaN
2864,NaN
2865,NaN
2866,NaN
2867,NaN
2868,NaN
2869,NaN
2870,1
2871,NaN
2872,NaN
2873,NaN
2874,NaN
2875,NaN
2876,NaN
2877,NaN
2878,NaN
2879,NaN
2880,NaN
2881,NaN
2882,1
2883,NaN
2884,NaN
2885,NaN
2886,NaN
2887,NaN
2888,NaN
2889,NaN
2890,NaN
2891,NaN
2892,NaN
2893,NaN
2894,NaN
2895,NaN
2896,NaN
2897,NaN
2898,NaN
2899,NaN
2900,1
2901,1
2902,NaN
2903,2
2904,NaN
2905,NaN
2906,NaN
2907,NaN
2908,NaN
2909,NaN
2910,NaN
2911,2
2912,NaN
2913,NaN
2914,NaN
2915,NaN
2916,NaN
2917,NaN
2918,NaN
2919,NaN
2920,NaN
2921,NaN
2922,NaN
2923,NaN
2924,NaN
2925,NaN
2926,NaN
2927,NaN
2928,NaN
2929,NaN
2930,NaN
2931,NaN
2932,NaN
2933,NaN
2934,NaN
2935,NaN
2936,NaN
2937,1
2938,NaN
2939,NaN
2940,NaN
2941,NaN
2942,NaN
2943,NaN
2944,NaN
2945,NaN
2946,NaN
2947,NaN
2948,NaN
2949,NaN
2950,NaN
2951,NaN
2952,NaN
2953,NaN
2954,NaN
2955,NaN
2956,NaN
2957,NaN
2958,NaN
2959,NaN
2960,NaN
2961,NaN
2962,NaN
2963,1
2964,NaN
2965,NaN
2966,NaN
2967,NaN
2968,NaN
2969,NaN
2970,NaN
2971,NaN
2972,NaN
2973,NaN
2974,NaN
2975,NaN
2976,NaN
2977,NaN
2978,NaN
2979,NaN
2980,NaN
2981,NaN
2982,NaN
2983,NaN
2984,NaN
2985,1
2986,NaN
2987,NaN
2988,NaN
2989,NaN
2990,NaN
2991,NaN
2992,NaN
2993,NaN
2994,NaN
2995,NaN
2996,NaN
2997,NaN
2998,NaN
2999,NaN
3000,NaN
3001,NaN
3002,NaN
3003,NaN
3004,NaN
3005,NaN
3006,1
3007,NaN
3008,NaN
3009,NaN
3010,NaN
3011,NaN
3012,NaN
3013,NaN
3014,NaN
3015,NaN
3016,NaN
3017,NaN
3018,NaN
3019,NaN
3020,NaN
3021,NaN
3022,NaN
3023,NaN
3024,NaN
3025,NaN
3026,NaN
3027,NaN
3028,NaN
3029,NaN
3030,NaN
3031,NaN
3032,NaN
3033,NaN
3034,NaN
3035,1
3036,NaN
3037,NaN
3038,NaN
3039,NaN
3040,NaN
3041,NaN
3042,NaN
3043,1
3044,NaN
3045,NaN
3046,1
3047,NaN
3048,NaN
3049,NaN
3050,NaN
3051,NaN
3052,NaN
3053,NaN
3054,NaN
3055,NaN
3056,NaN
3057,NaN
3058,1
3059,NaN
3060,NaN
3061,NaN
3062,NaN
3063,NaN
3064,NaN
3065,NaN
3066,NaN
3067,NaN
3068,NaN
3069,NaN
3070,NaN
3071,NaN
3072,NaN
3073,NaN
3074,NaN
3075,NaN
3076,NaN
3077,NaN
3078,NaN
3079,NaN
3080,NaN
3081,NaN
3082,NaN
3083,NaN
3084,NaN
3085,NaN
3086,NaN
3087,NaN
3088,NaN
3089,NaN
3090,NaN
3091,NaN
3092,NaN
3093,NaN
3094,NaN
3095,NaN
3096,NaN
3097,NaN
3098,NaN
3099,NaN
3100,NaN
3101,NaN
3102,NaN
3103,NaN
3104,NaN
3105,NaN
3106,NaN
3107,NaN
3108,NaN
3109,NaN
3110,NaN
3111,NaN
3112,NaN
3113,NaN
3114,NaN
3115,NaN
3116,NaN
3117,NaN
3118,NaN
3119,NaN
3120,NaN
3121,NaN
3122,NaN
3123,NaN
3124,NaN
3125,NaN
3126,NaN
3127,NaN
3128,NaN
3129,NaN
3130,NaN
3131,NaN
3132,NaN
3133,NaN
3134,NaN
3135,NaN
3136,NaN
3137,NaN
3138,NaN
3139,NaN
3140,NaN
3141,NaN
3142,NaN
3143,NaN
3144,NaN
3145,NaN
3146,NaN
3147,NaN
3148,NaN
3149,NaN
3150,NaN
3151,NaN
3152,NaN
3153,NaN
3154,NaN
3155,NaN
3156,NaN
3157,NaN
3158,NaN
3159,NaN
3160,NaN
3161,NaN
3162,NaN
3163,NaN
3164,NaN
3165,NaN
3166,NaN
3167,NaN
3168,NaN
3169,NaN
3170,NaN
3171,NaN
3172,NaN
3173,NaN
3174,NaN
3175,NaN
3176,NaN
3177,NaN
3178,NaN
3179,NaN
3180,NaN
