Cell_lable,NumberOfDivision
464,NaN
465,NaN
466,2
467,NaN
468,NaN
469,NaN
470,NaN
471,NaN
472,NaN
473,NaN
474,NaN
475,NaN
476,NaN
477,NaN
478,NaN
479,NaN
480,NaN
481,NaN
482,NaN
483,2
484,NaN
485,NaN
486,NaN
487,NaN
488,NaN
489,NaN
490,NaN
491,NaN
492,NaN
493,NaN
494,NaN
495,1
496,NaN
497,NaN
498,NaN
499,NaN
500,NaN
501,NaN
502,NaN
503,NaN
504,NaN
505,NaN
506,1
507,NaN
508,NaN
509,NaN
510,NaN
511,NaN
512,NaN
513,NaN
514,NaN
515,NaN
516,NaN
517,1
518,NaN
519,NaN
520,NaN
521,NaN
522,NaN
523,NaN
524,NaN
525,NaN
526,NaN
527,1
528,NaN
529,NaN
530,NaN
531,2
532,NaN
533,NaN
534,1
535,NaN
536,NaN
537,NaN
538,NaN
539,NaN
540,NaN
541,NaN
542,NaN
543,NaN
544,NaN
545,NaN
546,NaN
547,NaN
548,NaN
549,NaN
550,NaN
551,NaN
552,NaN
553,NaN
554,NaN
555,NaN
556,NaN
557,NaN
558,NaN
559,NaN
560,NaN
561,NaN
562,NaN
563,NaN
564,NaN
565,NaN
566,NaN
567,NaN
568,NaN
569,NaN
570,NaN
571,NaN
572,NaN
573,NaN
574,NaN
575,NaN
576,NaN
577,NaN
578,1
579,NaN
580,NaN
581,NaN
582,NaN
583,NaN
584,NaN
585,NaN
586,NaN
587,NaN
588,NaN
589,NaN
590,NaN
591,NaN
592,NaN
593,NaN
594,NaN
595,NaN
596,NaN
597,NaN
598,NaN
599,NaN
600,NaN
601,NaN
602,NaN
603,NaN
604,NaN
605,NaN
606,NaN
607,NaN
608,NaN
609,NaN
610,NaN
611,NaN
612,NaN
613,NaN
614,NaN
615,NaN
616,NaN
617,NaN
618,NaN
619,NaN
620,NaN
